trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",30,0,-139.85420848251277,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9992001066609779}",20,0,-130.70274001234256,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
3,False,"{'a': 0.5, 'e': 0.9968017063026194}",30,0,-134.30267306263016,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
