trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.5, 'e': 0.8423801535688696}",25,0,-145.66779571203455,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
175,False,"{'a': 0.5, 'e': 0.8407596977159083}",20,0,-140.54500878832766,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
176,False,"{'a': 0.5, 'e': 0.8391296281990528}",25,15,7.479284145515782,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.8374899414403645}",25,0,-63.83017015338039,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.8358406347869368}",25,0,-73.0688934782341,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.834181706522253}",30,0,-208.71609338690735,"{0: 18, 1: 4, 2: 2, 3: 2, 4: 4}",0
180,False,"{'a': 0.5, 'e': 0.8325131558774609}",20,0,-57.809166441181844,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.8308349830425587}",25,0,-156.66166529453437,"{0: 12, 1: 6, 2: 4, 3: 1, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.8291471891774855}",20,0,-129.89733924118104,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.8274497764231125}",25,0,-197.22408164904007,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
184,False,"{'a': 0.5, 'e': 0.8257427479121283}",20,0,-151.90896388282894,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
185,False,"{'a': 0.5, 'e': 0.8240261077798122}",20,0,-60.338928065173334,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.8222998611746911}",20,0,-37.56832204153541,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.8205640142690734}",20,6,-19.07606517325995,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.8188185742694538}",20,0,-87.09152716609984,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
189,False,"{'a': 0.5, 'e': 0.8170635494267837}",20,14,-8.188929828381855,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.8152989490466019}",25,15,-18.22227034315617,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.8135247834990176}",25,0,-145.7850975844054,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.8117410642285428}",25,0,-98.33884937793071,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.8099478037637647}",20,6,-62.06170846510887,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
194,False,"{'a': 0.5, 'e': 0.8081450157268555}",20,3,-30.73285922103326,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.5, 'e': 0.8063327148429105}",25,0,-156.59103806740802,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
196,False,"{'a': 0.5, 'e': 0.804510916949111}",25,8,-103.8164028208281,"{0: 10, 1: 1, 2: 2, 3: 3, 4: 1}",1
197,False,"{'a': 0.5, 'e': 0.802679639003705}",35,0,-147.5530487139074,"{0: 21, 1: 6, 2: 5, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.8008388990947971}",25,0,-97.17241282307995,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.7989887164489482}",30,0,-83.89827175643467,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.7971291114395702}",30,13,-73.17368340987923,"{0: 11, 1: 1, 2: 2, 3: 3, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.7952601055951177}",30,0,-88.99734243194618,"{0: 18, 1: 2, 2: 10, 3: 0, 4: 0}",0
202,False,"{'a': 0.5, 'e': 0.7933817216070642}",20,0,-13.684409132494556,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.7914939833376622}",25,0,-95.24081000516307,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.7895969158274759}",25,0,-154.90861504824207,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.7876905453026858}",25,0,-95.05945441462771,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.785774899182154}",30,0,-29.33577374209019,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.7838500060842489}",20,0,-57.86099284502135,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.7819158958334202}",25,10,-8.71330994940488,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.7799725994665189}",20,8,-3.8169449004024654,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.7780201492388575}",25,0,-87.65958225750677,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.7760585786300049}",20,0,-187.15417711845316,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 4}",0
212,False,"{'a': 0.5, 'e': 0.7740879223493066}",25,0,-160.51895359160335,"{0: 13, 1: 3, 2: 4, 3: 4, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.7721082163411296}",20,0,-61.34049809225767,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.7701194977898231}",20,0,-109.20783081881409,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
215,False,"{'a': 0.5, 'e': 0.7681218051243899}",30,11,-34.39444195917856,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.7661151780228631}",20,0,-82.98819490239067,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.764099657416384}",20,0,-203.9114308295424,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 4}",0
218,False,"{'a': 0.5, 'e': 0.7620752854929727}",25,0,-32.417203795977585,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.7600421057009898}",20,6,-90.12476744683748,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
220,False,"{'a': 0.5, 'e': 0.7580001627522817}",25,0,-58.919179914554014,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.7559495026250039}",20,8,-2.89209652091942,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.7538901725661199}",30,9,-78.68395164075052,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.7518222210935677}",25,0,-115.2936791192434,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
224,False,"{'a': 0.5, 'e': 0.7497456979980911}",30,0,-91.13010760511831,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.7476606543447315}",20,0,-35.91305175130074,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.7455671424739729}",20,0,-92.29610905096993,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.7434652160025388}",35,16,-30.40471540734069,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.7413549298238342}",30,0,-175.81420501250807,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 4}",0
229,False,"{'a': 0.5, 'e': 0.7392363401080306}",25,0,-104.0253830851906,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.7371095043017882}",20,0,-86.94461651321845,"{0: 9, 1: 1, 2: 10, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.7349744811276125}",25,0,-62.37379089936778,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.7328313305828404}",25,0,-67.32652795572233,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.7306801139382539}",25,12,-44.139736015827104,"{0: 7, 1: 3, 2: 2, 3: 1, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.7285208937363157}",25,0,-147.84073550043473,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
235,False,"{'a': 0.5, 'e': 0.7263537337890257}",20,0,-32.739401893357346,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.724178699175393}",30,0,-118.53604766545612,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.721995856238523}",20,6,-22.705879942698985,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.7198052725823135}",20,13,-36.106903405089824,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.5, 'e': 0.7176070170677604}",35,0,-44.89064105878089,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.7154011598088686}",25,0,-37.83723914183516,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.7131877721681662}",25,0,-57.425245744132816,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.7109669267518203}",20,0,-39.32288403643591,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.7087386974043528}",25,0,-149.39098662794106,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
244,False,"{'a': 0.5, 'e': 0.7065031592029525}",30,13,-18.040406556587154,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.7042603884513855}",25,0,-107.7547823659924,"{0: 15, 1: 7, 2: 1, 3: 0, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.7020104626734989}",30,0,-143.7511399999755,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.6997534606063193}",20,2,-72.46050169704628,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.6974894621927444}",20,0,-110.05751948483758,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
249,False,"{'a': 0.5, 'e': 0.6952185485738271}",30,0,-72.61380242563197,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.6929408020806503}",25,0,-38.520571020324354,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.6906563062257954}",35,7,-148.51447440993002,"{0: 16, 1: 6, 2: 2, 3: 2, 4: 2}",1
252,False,"{'a': 0.5, 'e': 0.6883651456944018}",30,0,-169.6561173881332,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
253,False,"{'a': 0.5, 'e': 0.6860674063348171}",25,0,-123.19198086257506,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.6837631751488419}",20,0,-99.22143341944309,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
255,False,"{'a': 0.5, 'e': 0.6814525402815664}",20,9,-5.091642092678461,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.6791355910108008}",25,0,-44.62859807909639,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.6768124177361017}",20,3,-50.24749455115023,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.674483111967395}",25,0,-14.131136153892864,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.6721477663131956}",20,0,-71.04301264801163,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.6698064744684293}",20,0,-112.15026481134399,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.6674593312018546}",30,0,-78.9593105480181,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.6651064323430902}",30,19,-27.590296898885846,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.662747874769249}",20,9,-9.902000301437761,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.6603837563911822}",20,8,0.27314365201009916,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.6580141761393355}",25,14,-9.167781571214432,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.6556392339492221}",25,0,-19.981534067776025,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
267,False,"{'a': 0.5, 'e': 0.6532590307465144}",20,12,-7.6177147776795,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.6508736684317606}",20,0,-13.617251080998672,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.6484832498647264}",30,0,-254.5234036202472,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 6}",0
270,False,"{'a': 0.5, 'e': 0.6460878788483698}",25,0,-12.272506436627435,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.643687660112452}",25,0,-104.49180974092236,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
272,False,"{'a': 0.5, 'e': 0.6412826992967879}",20,0,-112.80429869154078,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.6388731029341428}",25,0,-47.66208346832509,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.6364589784327801}",20,0,1.3717738875938774,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.6340404340586652}",25,0,-4.772275192662631,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.6316175789173302}",20,13,1.9117783791959875,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.6291905229354074}",20,0,-51.19488519676649,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.6267593768418364}",25,0,-9.237421647241648,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.6243242521487495}",20,0,-101.57468098255521,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.6218852611320463}",25,10,2.0207994139266594,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.6194425168116591}",20,0,-8.279824278947151,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.6169961329315187}",20,6,6.8547910527450675,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.6145462239392291}",25,0,-16.139841852340712,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.6120929049654543}",20,10,-56.29279808321775,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
285,False,"{'a': 0.5, 'e': 0.6096362918030293}",30,19,-24.997824063620612,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.6071765008857981}",30,13,-46.98448087084768,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.604713649267193}",20,1,-15.588390444489672,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.6022478545985556}",25,0,-163.6743253186573,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.5997792351072149}",25,17,13.918916412203577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.5973079095743253}",20,0,-37.01046758882862,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.594833997312478}",20,13,-26.905610219026716,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.5923576181430894}",25,0,-118.03650993947764,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
293,False,"{'a': 0.5, 'e': 0.5898788923735802}",25,0,-87.14376355389093,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",1
294,False,"{'a': 0.5, 'e': 0.587397940774351}",20,6,-2.3773866120684413,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.5849148845555657}",20,12,-64.11054333571128,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.5824298453437496}",25,16,6.034005473978449,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.5799429451582145}",20,0,-5.826691887229228,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.5774543063873188}",30,10,-44.44058563972467,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.5749640517645718}",20,13,-6.423005360053987,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.5724723043445937}",20,15,4.142579835902525,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.56997918747894}",25,15,1.7713937446053194,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.5674848247918002}",20,6,-30.37427450479464,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.5649893401555819}",20,5,-20.773192968947193,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.5624928576663898}",30,0,8.186843654989536,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.55999550161941}",25,1,-94.05390337824565,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
306,False,"{'a': 0.5, 'e': 0.5574973964842104}",30,0,-59.53353588685986,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.5549986668799656}",20,11,8.151467348321532,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.5524994375506204}",20,8,-67.16546004635401,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
309,False,"{'a': 0.5, 'e': 0.5499998333399998}",20,12,4.8011209680328975,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.547499979166875}",20,9,15.852654224247576,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.545}",25,0,-137.41564962056063,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
312,False,"{'a': 0.5, 'e': 0.5425000208331251}",25,8,-10.578419543528984,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.5400001666600003}",25,3,-44.17056124100803,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.5375005624493796}",25,0,-59.79772581408947,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.5350013331200346}",30,16,1.634014106271819,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.5325026035157896}",25,0,-6.722187402277019,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.5300044983805899}",20,16,7.547241813791154,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.5275071423336103}",20,12,14.88283544788145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.5250106598444183}",25,14,-2.323027092981156,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.5225151752081999}",20,8,-22.84390475437111,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.52002081252106}",30,18,-31.834250161354145,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.5175276956554064}",25,0,-126.62118690616006,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.5150359482354282}",25,0,20.58120548030767,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.5125456936126812}",20,0,-48.38203858488426,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
325,False,"{'a': 0.5, 'e': 0.5100570548417855}",25,0,-48.7280440183216,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.5075701546562504}",30,12,-41.99116686827686,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
327,False,"{'a': 0.5, 'e': 0.5050851154444342}",30,21,10.360940393222688,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.5026020592256489}",30,14,-80.24360883631272,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
329,False,"{'a': 0.5, 'e': 0.5001211076264199}",25,12,1.3129481185178045,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.49764238185691073}",20,4,4.973089607700574,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.49516600268752214}",25,0,-80.63722840137875,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.4926920904256748}",20,0,-11.918836753640607,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.4902207648927852}",25,6,21.10928695356328,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.48775214540144435}",30,8,-30.204861186481672,"{0: 18, 1: 1, 2: 1, 3: 2, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.485286350732807}",25,5,-44.75008409341632,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
336,False,"{'a': 0.5, 'e': 0.4828234991142019}",20,0,-28.33248716432374,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.4803637081969708}",25,0,-63.377654826237155,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.4779070950345457}",25,17,12.981223594774976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.47545377606077094}",25,5,-22.420306883253915,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
340,False,"{'a': 0.5, 'e': 0.47300386706848135}",20,0,-31.46789969603107,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.470557483188341}",20,2,-77.07886863129629,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.46811473886795363}",25,3,-79.40141114424495,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 1}",1
343,False,"{'a': 0.5, 'e': 0.46567574785125054}",20,16,8.852790749094968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.4632406231581638}",25,5,-29.704268297294057,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.4608094770645927}",25,4,12.525260249087964,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.45838242108266997}",20,8,5.929748899000965,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.45595956594133485}",20,9,-44.12017827822411,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
348,False,"{'a': 0.5, 'e': 0.4535410215672199}",20,14,-53.94215987824516,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.4511268970658573}",35,21,3.567054946949828,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.44871730070321214}",30,15,-28.75784018449042,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.446312339887548}",25,6,-15.053973864203506,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.4439121211516302}",20,0,-42.16255528251215,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.4415167501352737}",20,8,20.57241389350361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.4391263315682394}",25,10,-51.9424624171061,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
355,False,"{'a': 0.5, 'e': 0.4367409692534856}",20,15,4.101044452770713,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.434360766050778}",25,0,-74.55911741215819,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
357,False,"{'a': 0.5, 'e': 0.43198582386066453}",25,0,-72.51534878410541,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
